2581,"2021-08-03 03:11:21","[('alarm',1),('externalvoltage',12887),('engineontime',54405),('batterypercentage',100),('lat',32.36104202270508),('alt',1727.9000244140625),('hdop',7),('satellites',14),('signalstrength',14),('lng',51.47797393798828),('bearing',179.41000366210938),('overspeedingtotaldistance',505216),('ignition',0),('totalodometer',770791),('movement',0),('speed',1),('totalidlingtime',6063)]"
2581,"2021-08-03 03:41:22","[('totalodometer',770849),('hdop',7),('bearing',271.5199890136719),('totalidlingtime',6063),('ignition',0),('externalvoltage',12898),('lng',51.47782516479492),('alt',1712.9000244140625),('alarm',1),('satellites',12),('signalstrength',14),('movement',0),('engineontime',54405),('speed',0),('lat',32.36117935180664),('batterypercentage',100),('overspeedingtotaldistance',505216)]"
2581,"2021-08-03 04:01:41","[('bearing',283.1199951171875),('hdop',7),('batterypercentage',100),('speed',0),('lat',32.361000061035156),('alt',1719),('signalstrength',13),('totalodometer',770911),('satellites',13),('ignition',1),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('externalvoltage',12372),('lng',51.477603912353516),('alarm',10),('movement',1),('engineontime',54406)]"
2581,"2021-08-03 04:01:43","[('signalstrength',12),('movement',0),('ignition',0),('batterypercentage',100),('lat',32.361000061035156),('lng',51.477603912353516),('alt',1719),('totalodometer',770911),('engineontime',54407),('overspeedingtotaldistance',505216),('hdop',8),('totalidlingtime',6063),('externalvoltage',12208),('alarm',10),('bearing',283.1199951171875),('satellites',11),('speed',0)]"
2581,"2021-08-03 04:01:44","[('externalvoltage',14210),('bearing',283.1199951171875),('signalstrength',12),('movement',1),('overspeedingtotaldistance',505216),('lng',51.477603912353516),('alt',1719),('hdop',8),('totalodometer',770911),('lat',32.361000061035156),('satellites',11),('engineontime',54408),('speed',0),('alarm',10),('totalidlingtime',6063),('ignition',1),('batterypercentage',100)]"
2581,"2021-08-03 04:01:49","[('lat',32.36109161376953),('movement',1),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('externalvoltage',14210),('batterypercentage',100),('lng',51.47785949707031),('signalstrength',9),('engineontime',54413),('ignition',1),('alarm',1),('bearing',285.2900085449219),('satellites',12),('alt',1726.800048828125),('hdop',8),('totalodometer',770950),('speed',7)]"
2581,"2021-08-03 04:01:51","[('bearing',86.19999694824219),('signalstrength',9),('totalodometer',770973),('alarm',1),('engineontime',54415),('totalidlingtime',6063),('externalvoltage',14221),('movement',1),('alt',1726.4000244140625),('overspeedingtotaldistance',505216),('ignition',1),('batterypercentage',100),('lng',51.478057861328125),('hdop',8),('satellites',12),('speed',8),('lat',32.361053466796875)]"
2581,"2021-08-03 04:01:57","[('lng',51.477989196777344),('alt',1722),('signalstrength',10),('engineontime',54421),('speed',9),('lat',32.36121368408203),('bearing',358.44000244140625),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('batterypercentage',100),('alarm',1),('hdop',7),('satellites',15),('totalodometer',770996),('externalvoltage',14210),('movement',1),('ignition',1)]"
2581,"2021-08-03 04:02:32","[('speed',13),('overspeedingtotaldistance',505216),('ignition',1),('externalvoltage',14385),('lat',32.361358642578125),('lng',51.4769287109375),('alarm',1),('movement',1),('engineontime',54456),('alt',1723.699951171875),('bearing',275.7900085449219),('signalstrength',9),('hdop',7),('satellites',14),('totalidlingtime',6063),('totalodometer',771099),('batterypercentage',100)]"
2581,"2021-08-03 04:02:36","[('totalodometer',771114),('movement',1),('engineontime',54460),('lat',32.361270904541016),('hdop',7),('speed',15),('ignition',1),('externalvoltage',14451),('batterypercentage',100),('lng',51.476829528808594),('alarm',1),('satellites',14),('overspeedingtotaldistance',505216),('alt',1727.0999755859375),('bearing',194.91000366210938),('signalstrength',11),('totalidlingtime',6063)]"
